豪泰客運,2011,0,往,臺北市－新竹轉運站,新竹轉運站,141,123,0,0,0,0,0,1,1
總達客運,6333,0,往,臺中→中興→水里,干城站,1,535,1,1,1,1,1,1,1
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],四湖,1,540,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,新竹轉運站,1,545,1,1,1,1,1,0,0
總達客運,6333,0,返,水里→中興→臺中,水里,1,545,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,公園站,1,550,1,1,1,1,1,0,0
總達客運,6333,0,往,臺中→中興→水里,干城站,2,550,1,1,1,1,1,0,0
豐原客運,6606,0,往,豐原→臺北,豐原,1,550,1,1,1,1,1,1,1
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],台西,1,550,1,1,1,1,1,1,1
豐原客運,6606,0,往,豐原→臺北,慈興宮,1,555,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,二分局,1,555,1,1,1,1,1,0,0
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],崙豐,1,555,1,1,1,1,1,1,1
豐原客運,6606,0,往,豐原→臺北,馬場入口,1,557,1,1,1,1,1,1,1
總達客運,6333,A,往,臺中→中興→水里[經國道3號],干城站,1,600,1,1,1,1,1,1,1
豐原客運,6606,0,往,豐原→臺北,后里,1,600,1,1,1,1,1,1,1
豐榮客運,6289,0,往,水里→埔里,水里站,1,600,1,1,1,1,1,1,1
總達客運,6333,A,返,水里→中興→臺中[經國道3號],水里,1,600,1,1,1,1,1,1,1
總達客運,6311,0,往,南投→水里,南投高中,1,600,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,新竹轉運站,2,600,1,1,1,1,1,1,1
豐原客運,6606,0,返,臺北→豐原,臺北轉運站,1,600,1,1,1,1,1,1,1
豐榮客運,6289,0,返,埔里→水里,埔里,1,600,1,1,1,1,1,1,1
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],四湖,2,600,1,1,1,1,1,1,1
臺西客運,9015,0,返,北港→斗南交流道→國道1號高速公路→中港交流道→臺中車站,北港,1,600,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,臺北轉運站,1,600,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,馬偕醫院,1,600,1,1,1,1,1,0,0
總達客運,6333,0,返,水里→中興→臺中,水里,2,600,1,1,1,1,1,0,0
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,松山機場,1,600,1,1,1,1,1,1,1
臺北客運,9103,0,返,臺北→貨饒村→大溪,東吳大學城中校區,1,600,1,1,1,1,1,1,1
總達客運,6311,0,返,水里→南投,水里商工,1,600,1,1,1,1,1,0,0
豐原客運,6606,0,往,豐原→臺北,三豐后科南路口,1,602,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,靜修女中,1,605,1,1,1,1,1,1,1
臺西客運,7105,0,往,斗南→西勢潭,斗南,1,605,1,1,1,1,1,0,0
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,台北大學,1,605,1,1,1,1,1,1,1
總達客運,6333,0,往,臺中→中興→水里,干城站,3,605,1,1,1,1,1,1,1
豐原客運,6606,0,往,豐原→臺北,公館,1,605,1,1,1,1,1,1,1
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],麥寮,1,605,1,1,1,1,1,1,1
總達客運,6333,0,返,水里→中興→臺中,水里,3,605,0,0,0,0,0,1,1
